Date,Price,Open,High,Low,Change %
02/06/2025,1477.8859339876894,1504.295679089179,1506.682413934062,1448.8541716563373,-0.6311944571593562
02/07/2025,1526.703396497,1493.782183551834,1529.8520284136407,1449.161677302156,3.1975734527951953
02/10/2025,1528.9765467422378,1555.5090236625315,1550.0825750931986,1497.1447808557616,0.1486713612501833
02/11/2025,1479.4461844394475,1487.7235428270512,1493.3075356753511,1454.6281880400384,-3.3478988843083224
02/12/2025,1419.3270277517418,1476.848877958154,1470.106475972808,1415.2424894898904,-4.235750853200926
02/13/2025,1449.7261535221492,1441.5505546334807,1485.2739440499183,1416.2042201581764,2.096887449850574
02/14/2025,1414.4624570618869,1428.4991962825368,1425.1467272038808,1384.768489090772,-2.493081119559145
02/17/2025,1433.0246570215363,1439.8559858853164,1464.486451035125,1397.6974868144134,1.2953161600324419
02/18/2025,1409.7206977318726,1437.7401678096155,1423.9818487292264,1391.2032793755848,-1.653090525460673
02/19/2025,1313.0656519946224,1298.0570803940932,1349.5212973955142,1287.5742214125114,-7.361021559769358
02/20/2025,1336.671323691304,1383.2257906943278,1339.137188610333,1307.532870316774,1.7660041985110466
02/21/2025,1350.9498013777024,1365.1361042600238,1357.326235055648,1326.846693297677,1.0569214097990327
02/24/2025,1359.165581746474,1372.789715098851,1364.8479403428328,1318.184780513888,0.6044723673928305
02/25/2025,1437.968450583413,1405.131339027153,1445.1745768096082,1368.5899218755949,5.48015283680022
02/26/2025,1409.2646094304955,1394.2263690234763,1377.7473222873418,1369.4230479452394,-2.0367957132278436
02/27/2025,1424.0213010831649,1409.0425838848766,1436.833267428927,1368.648092886711,1.0362690250100093
02/28/2025,1443.5260092940268,1494.8517188378037,1471.9278596462998,1436.5182053846725,1.3511850902084521
03/03/2025,1445.9778087064938,1461.8985038824198,1470.2864508239732,1429.0588204993237,0.16955996127355472
03/04/2025,1431.996164910228,1452.4837617049964,1441.3527891038927,1406.5845272442314,-0.9763743883449842
03/05/2025,1442.1320261215346,1435.3658413663748,1431.1465075619003,1405.1173663184663,0.7028386463731826
03/06/2025,1442.8408428084908,1473.1718814519395,1469.8338888418662,1419.959325961906,0.04912646398174349
03/07/2025,1433.2921535261637,1417.6228875655588,1438.3642202656974,1394.550684341605,-0.6662067645340547
03/10/2025,1383.3288758771992,1417.520200087868,1404.829003548685,1380.4568346569872,-3.6118148417368747
03/11/2025,1356.3056970479563,1392.667444255654,1376.2847482279958,1338.8963383528217,-1.992410626015926
03/12/2025,1371.9348875831724,1360.146879509657,1353.7169677417291,1341.162104538535,1.1392078936595038
03/13/2025,1380.825003599722,1373.5111257832002,1401.3967017833968,1341.3257867341258,0.6438264076456969
03/14/2025,1348.7850257942414,1355.2735195353057,1352.3488884333483,1322.059648604405,-2.375469566517002
03/17/2025,1365.173819968006,1359.5812897151577,1385.7787397911195,1344.5689266585712,1.200491390477199
03/18/2025,1356.65895204641,1362.0006894122262,1384.067493939039,1339.4093912929332,-0.6276351111494964
03/19/2025,1379.7906519654164,1422.83401854999,1412.9671916366765,1372.174756834571,1.6764644611888726
03/20/2025,1370.5207805285304,1421.72423549972,1400.2757564743847,1363.6814975611337,-0.6763758396506128
03/21/2025,1338.1246179630973,1354.0359538104346,1366.8849597653716,1335.081709340361,-2.421012372879497
03/24/2025,1367.991998649894,1394.319405522112,1375.092109931719,1335.578177974432,2.1833008318962044
03/25/2025,1317.27350537621,1343.2581699235875,1341.947240849693,1316.9093797694802,-3.850262915536192
03/26/2025,1294.8511656745734,1352.2272039048537,1332.6901755196293,1300.545269830606,-1.7316538221561106
03/27/2025,1298.0196961070951,1342.6680947467885,1317.9561265485886,1275.3827944604,0.2441049578850378
03/28/2025,1287.6218134658177,1308.384662016239,1296.715978753812,1287.243410243096,-0.807526133258805
03/31/2025,1288.4225795905818,1332.2439768204156,1303.9612524266408,1296.0361945450568,0.062150891908348306
04/01/2025,1260.938261604165,1296.611355777575,1279.618672800397,1265.0447531919983,-2.1796719810414182
04/02/2025,1241.8333664115926,1301.5409777781745,1299.9637850857127,1245.4398365324062,-1.5384427338893363
04/03/2025,1230.6563528073882,1238.895551382891,1236.3106599316588,1231.689067222033,-0.9082156508360142
04/04/2025,1233.7251984363345,1282.1036673386238,1269.1186859823608,1236.1245272786102,0.2487462874905896
04/07/2025,1226.3385935990775,1276.6530515511356,1258.1750192645893,1221.9349433285472,-0.6023299662761701
04/08/2025,1201.415327952512,1264.2522063076378,1225.620371184595,1221.7429577809205,-2.074492065041369
04/09/2025,1202.2288372141122,1214.5247081751295,1223.1901207645094,1207.9999834920916,0.06766675664555027
04/10/2025,1224.2290062378768,1242.0562337665108,1268.31701839252,1226.645257435597,1.7970632056311335
04/11/2025,1247.092400985055,1273.4000087676873,1288.533923784375,1223.9301639365804,1.8333360646828512
04/14/2025,1275.598072274784,1322.8184833462703,1312.4271495836372,1279.58250814262,2.2346906842603325
04/15/2025,1262.26309710255,1308.0297233991869,1269.209097626803,1260.810624754797,-1.0564338926523003
04/16/2025,1278.5309226171448,1315.9675476170753,1314.253040582512,1284.0006415101525,1.2723842049353484
04/17/2025,1217.6084677483568,1316.1874785820748,1252.355266785093,1258.2020101895284,-5.003451970192676
04/18/2025,1234.279745283646,1263.0064876265596,1228.0769960865894,1236.8502265504926,1.350688739646942
04/21/2025,1223.310758002695,1272.9796609052275,1259.681248095951,1220.2834129093685,-0.8966640086497878
04/22/2025,1252.9665926753878,1265.678801304958,1280.8146253065138,1249.8877646464027,2.3668495908873743
04/23/2025,1228.6010389465312,1292.4205904619237,1271.5502819716414,1240.676495067912,-1.9831949474622763
04/24/2025,1250.9579428890816,1268.1881221434126,1260.3758932216303,1241.6680337395014,1.787182700236686
04/25/2025,1264.643084216198,1269.983999657974,1292.5400213277271,1264.6332078708742,1.0821346748279035
04/28/2025,1259.4231042914937,1324.6973089047135,1294.135906163688,1262.0865690296184,-0.4144738894274097
04/29/2025,1253.6572938913569,1304.0697861704896,1302.0767264272722,1265.9036638142002,-0.4599191843123049
04/30/2025,1251.43268356344,1258.3398282915257,1271.6723376916386,1257.9103663520052,-0.1777650813451973
05/01/2025,1249.998068178306,1298.6112162793847,1294.8302066115436,1296.4650400415471,-0.11476940818193311
05/02/2025,1250.4704623920975,1309.5824704798663,1302.4451737636336,1248.905923352806,0.03777731885707507
05/05/2025,1235.7150500244263,1281.0074460350202,1249.728125786817,1252.865151340597,-1.1940788750108287
05/06/2025,1226.2532261820122,1255.7897691857147,1263.2767680674526,1237.9245409270522,-0.7716043995149245
05/07/2025,1224.093163404944,1250.151688432822,1252.4683409964227,1219.6117220010428,-0.1764622858491966
05/08/2025,1230.189552979807,1263.1976114796278,1248.4845348284562,1229.3975960247983,0.4955650582543246
05/09/2025,1196.0310792170749,1250.636060200976,1254.9731147389764,1240.2477025987794,-2.8559854636129067
05/12/2025,1170.8849031308632,1265.282236212312,1233.6925402125685,1212.1989746765664,-2.147621514204561
05/13/2025,1162.6137141448771,1233.3918220685025,1197.1568864719227,1200.3293376146853,-0.7114305366739723
05/14/2025,1133.1263755575685,1195.4744709312426,1208.2185423742171,1174.897209846351,-2.602299198339551
05/15/2025,1145.6464650354278,1189.4291964147458,1186.849876150255,1173.450548965553,1.092840580402972
05/16/2025,1155.8010335113158,1209.5823728655826,1215.786666484425,1162.8822513113942,0.8785740954944915
05/19/2025,1169.6538465141184,1206.689226757108,1213.5056350481873,1193.4486767374328,1.1843515108412346
05/20/2025,1188.84008898722,1213.6048691192243,1228.4831525025131,1193.3231775534118,1.613862339504929
05/21/2025,1175.7209235600492,1229.9219106499472,1222.135572335437,1189.1766237970294,-1.1158400913242574
05/22/2025,1174.408917367956,1203.5381025546676,1207.1878098570571,1196.6253667545811,-0.11171630023327345
05/23/2025,1149.7293582063696,1193.0356632213495,1196.0375949536208,1174.3255351625849,-2.146553794197939
05/26/2025,1162.2590373504022,1194.8580643572625,1217.1379957762729,1186.7047369587208,1.078045318760991
05/27/2025,1175.4553509542343,1224.110801629714,1195.9650005012795,1191.7610114883655,1.1226554537455917
05/28/2025,1145.1806853630633,1201.238952333233,1152.7712628306626,1149.276047523546,-2.643658418110052
05/29/2025,1129.848131522495,1175.83564161946,1171.3434174338436,1154.620320570597,-1.3570455544239766
05/30/2025,1101.85421400262,1184.6522766325363,1152.206699198385,1121.199250211798,-2.54061900060114
06/02/2025,1102.691250839876,1117.7342902227438,1131.4512115080186,1123.4314169381507,0.07590854072873067
06/03/2025,1060.3282583934094,1150.268266747412,1149.8790186015408,1098.736172242805,-3.9952714747651954
06/04/2025,1054.454928397635,1087.896584970857,1104.5399270314026,1070.212948897762,-0.5570015216012676
06/05/2025,1047.6471569373996,1098.848146136468,1117.2878363293723,1074.4501264080163,-0.6498152946968059
06/06/2025,1035.0782812550008,1085.0282291519875,1098.4952059879492,1076.6963254988327,-1.2142922820445459
06/09/2025,1060.6259075791631,1080.0091698846386,1111.299029320134,1077.9348324592986,2.4087311220290495
06/10/2025,1074.7068782443412,1093.414449390214,1086.8008607987292,1075.0786464189623,1.3102149944532722
06/11/2025,1072.3845650103333,1100.1567188071667,1121.1668703816586,1071.7651060490905,-0.2165560107614475
06/12/2025,1121.2105682384024,1120.0545420182311,1152.150022895907,1089.6161958885743,4.354757670968302
06/13/2025,1086.7377184728523,1124.1360046933507,1112.7831556860713,1106.529337829586,-3.1721407272026396
06/16/2025,1077.1623232876325,1104.190155267491,1116.2684384098657,1078.001090142425,-0.8889463526717604
06/17/2025,1071.4817742498465,1106.7592876509327,1123.0570901935328,1093.2390846049364,-0.5301582513396481
06/18/2025,1086.398403040987,1112.4245416103058,1129.9106358629772,1100.9013720451255,1.3730348598991586
06/19/2025,1120.8272400998585,1089.0410943118334,1148.6268349327547,1083.2891969646062,3.0717345035086883
06/20/2025,1115.0256030913486,1152.8622871896491,1200.343075014473,1132.877761763506,-0.5203142414331308
06/23/2025,1167.420274562793,1159.149920757687,1172.9357858931637,1127.631004680397,4.488072771484692
06/24/2025,1133.4409172708777,1199.0104146666554,1195.2358610795832,1138.2314775122377,-2.997894003485567
06/25/2025,1116.7814283799903,1145.5763970466758,1163.409885117698,1118.3723319585613,-1.4917412187856411
06/26/2025,1148.829085623947,1147.4295673067456,1160.95598035343,1130.6316654131945,2.78959312964741
06/27/2025,1132.9414691621605,1174.6508265155114,1180.4548364982666,1138.6652736096764,-1.402333385636938
06/30/2025,1138.5980514914866,1208.9175490000462,1181.9304818012229,1142.4928388116962,0.49680238973853114
07/01/2025,1128.252657648554,1155.4529474373844,1157.467939378496,1118.9176553598877,-0.9169394614583772
07/02/2025,1133.3051887781846,1143.070016740902,1142.1318832466786,1117.1387167718196,0.4458226415673329
07/03/2025,1088.5871801321114,1134.4621645194752,1150.812116568188,1098.5534333406326,-4.107894109192638
07/04/2025,1100.03673115411,1135.6240071779162,1116.527964239827,1117.6379660279465,1.0408335192576885
07/07/2025,1092.138243292815,1124.9179129641238,1144.6255278725887,1082.4474672062163,-0.7232131930002517
07/08/2025,1083.655642518224,1094.6018843770414,1110.731808934393,1079.6405634662049,-0.7827764136288653
07/09/2025,1082.1039891267917,1120.172746626394,1141.2177670026151,1099.637690346713,-0.14339226239102243
07/10/2025,1119.5398154021502,1137.0502177268947,1169.7160940033382,1110.6998831510018,3.343858410422964
07/11/2025,1109.1486970631568,1150.5493167131808,1142.4731428768916,1114.023919623438,-0.9368552987085894
07/14/2025,1094.0673520429552,1137.185000841231,1154.4143221294896,1085.524624873442,-1.3784658679413186
07/15/2025,1110.8450985693626,1125.8512905672264,1178.255135771509,1110.88872351349,1.5103587843179112
07/16/2025,1141.7055524069046,1155.9018990021468,1172.3596486258475,1104.5219375003896,2.7030133796304248
07/17/2025,1112.8525718111755,1179.586632831673,1157.911510737859,1125.3391440635062,-2.5927046696554528
07/18/2025,1160.4693259232486,1137.786370016613,1214.5633651187063,1138.971912589622,4.103232463657756
07/21/2025,1115.3841442544974,1152.0976697730268,1199.9287192434044,1144.0175070780567,-4.042121443180929
07/22/2025,1095.988453662121,1156.9212463799531,1137.7085722548231,1115.9211788170132,-1.7696984423118665
07/23/2025,1083.6318000926333,1141.1743210258192,1145.2495105231255,1115.960061126859,-1.1403000141220814
07/24/2025,1198.114146271134,1130.467520885331,1251.1921580984929,1122.1447777081748,9.555211958293096
07/25/2025,1172.229433321224,1219.937661281993,1224.230557288082,1154.3559133238173,-2.2081609806172486
07/28/2025,1150.2338706348612,1202.4768958780262,1199.071495554011,1151.4429146841233,-1.912268734898451
07/29/2025,1207.8575122394784,1166.6233214364502,1236.96542848454,1157.4910460495023,4.770731731243505
07/30/2025,1205.1558081482165,1226.274622720741,1249.9054094995922,1196.337855736729,-0.22417882177519036
07/31/2025,1221.302558948927,1251.639099180711,1248.8542017940388,1190.1870136941902,1.322092603703931
08/01/2025,1210.3640756553457,1241.7648219236764,1258.163446043827,1178.0099538417364,-0.9037349598845948
08/04/2025,1191.133502311421,1231.6498004638454,1227.596568228145,1184.15176797667,-1.6144767405674876
08/05/2025,1145.9175073303077,1226.897508574959,1199.7660047970871,1150.4218476456858,-3.9458333337148184
08/06/2025,1130.3725588307782,1164.8573828364808,1185.5976384184212,1129.4668200806384,-1.375205756552396
08/07/2025,1124.852677714733,1182.998333468594,1200.5762263625256,1147.6886187904236,-0.49072036057729523
08/08/2025,1168.9869512674318,1166.6466501595155,1200.2916185924933,1141.4118595591476,3.775429101654873
08/11/2025,1154.0966058174292,1197.566562578697,1206.5090066544144,1160.213415067671,-1.290216553358281
08/12/2025,1143.9143353114532,1213.2416383491516,1198.3629141759538,1148.6802241604855,-0.8901252647737559
08/13/2025,1162.6306613568954,1217.5528354219782,1192.553207066483,1166.304144800679,1.6098256021906863
08/14/2025,1116.3175119149705,1191.410046608912,1179.9110011771588,1145.7354294058605,-4.1487434307536475
08/15/2025,1160.535369011288,1194.5629339709874,1232.2209979013946,1141.1341726878145,3.810125764110798
08/18/2025,1162.223830499269,1226.9529553055863,1223.7582426153267,1161.955921375517,0.14527851207936662
08/19/2025,1157.4651430139434,1216.987616818981,1221.8122711655196,1146.3411472388295,-0.4111300900979602
08/20/2025,1165.0686985130008,1208.4699517042798,1260.6576408285705,1168.1483120097178,0.6526272235072451
08/21/2025,1193.9478829088318,1196.8069357406798,1213.7435820578785,1180.573773546804,2.418797738932484
08/22/2025,1189.6397117095894,1227.7489754818594,1219.7201032912392,1162.3538088378891,-0.3621408361571362
08/25/2025,1162.266948369291,1226.7269328229004,1212.0677982510888,1166.25370584112,-2.3551184500861497
